timestamp,service,level,message,logger,trace_id,environment,exception_type,exception_message,exception_stacktrace
2026-02-17T05:19:00.935Z,payment-service,INFO,User session started,com.company.paymentservice.Service,8a08337913fbc6dc50e5a7c71c7c37f3,production,,,
2026-02-17T05:18:57.190Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,f45062b74459b9ba7104fa82e9c44d88,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:183)"
2026-02-17T05:19:18.466Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,e140dabb03fe553b829b3e34f5769b80,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:181)"
2026-02-17T05:19:23.361Z,payment-service,INFO,Order created,com.company.paymentservice.Service,6a3f98a629bbe5be54621b46bfac667f,production,,,
2026-02-17T05:19:06.717Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,ac6347a62fde222da96e521d4ab3269c,production,,,
2026-02-17T05:19:19.304Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,3a5c81292110205ed9d7af9bdb3b2b45,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:195)"
2026-02-17T05:19:32.191Z,payment-service,FATAL,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,685b9f5d0f3505ddd8e7762ebecf57ee,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:102)"
2026-02-17T05:19:54.816Z,payment-service,INFO,User session started,com.company.paymentservice.Service,4ed94879419359ce89b8744cfe5d4061,production,,,
2026-02-17T05:19:34.455Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,79d43cd151b1b4b46efa0f18e39c6d4f,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:164)"
2026-02-17T05:19:28.938Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,6fc85f1d7575f02c0246958f2621eccd,production,,,
2026-02-17T05:19:52.422Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,ad96eb4f49931a65b966e08d01e486ee,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:54)"
2026-02-17T05:19:51.537Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,8da70f017f454df53ab9797b3708b864,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:166)"
2026-02-17T05:20:16.629Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,13b2cdd28e8d0551a9baf6f7ad0f9429,production,,,
2026-02-17T05:19:52.439Z,payment-service,INFO,User session started,com.company.paymentservice.Service,1f3798c72751d98936954c2f99a79438,production,,,
2026-02-17T05:20:27.088Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,07ffa62728e5bcb422763e34d387ff0b,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:59)"
2026-02-17T05:20:20.429Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,ad09963a6dbbc5f4ca1be916bad9501f,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:162)"
2026-02-17T05:20:52.622Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,beb31d2d9d41eea9b116916bf7d9845b,production,,,
2026-02-17T05:20:35.132Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,23aa854586450d459909228b60d0d206,production,,,
2026-02-17T05:20:54.251Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,89d46f7f9dd5e7a5032e87913cf85abc,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:131)"
2026-02-17T05:20:57.681Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,f3f71e22860c96f31d494d03757c357f,production,,,
2026-02-17T05:21:26.432Z,payment-service,INFO,User session started,com.company.paymentservice.Service,df2987155564b1a7c737bf408a04109d,production,,,
2026-02-17T05:20:55.517Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,72d3fd4fa80bfb49bfdff88f6d63e1ad,production,,,
2026-02-17T05:21:29.026Z,payment-service,INFO,User session started,com.company.paymentservice.Service,a892e6de0ebf944858d77eff1a59d6b1,production,,,
2026-02-17T05:21:28.765Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,3c946b1b48a51321412584d8ec4f180e,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:172)"
2026-02-17T05:21:44.688Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,b010ceedc4611aca133c5bea5f513f01,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:127)"
2026-02-17T05:21:29.340Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,8fb4a0cdd11202f07a95d5bbae717bf4,production,,,
2026-02-17T05:21:55.112Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,7c9cc148229d784c5dc6775979259e97,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:156)"
2026-02-17T05:22:10.871Z,payment-service,INFO,User session started,com.company.paymentservice.Service,f0586d519858f95c331317b83693dc79,production,,,
2026-02-17T05:21:52.905Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,2a2987a28d6d25a6337e43ca35dd799b,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:113)"
2026-02-17T05:22:16.899Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,15fabafa4b565832246821f1a122d00a,production,,,
2026-02-17T05:22:16.408Z,payment-service,INFO,User session started,com.company.paymentservice.Service,26e9bab9fd76777de35b6cf47dbd8dfa,production,,,
2026-02-17T05:22:42.700Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,ddcb0587766fb7aeadbb5cd762baba40,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:69)"
2026-02-17T05:22:37.458Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,39c5870d9c3499b29e924b83c70431ca,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:102)"
2026-02-17T05:22:36.720Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,bca416217df67bcf4bb4c8a0a1fe928d,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:109)"
2026-02-17T05:22:49.099Z,payment-service,INFO,User session started,com.company.paymentservice.Service,d63f64b95bc99ca7ac86cd9dc3107bc4,production,,,
2026-02-17T05:22:51.984Z,payment-service,INFO,User session started,com.company.paymentservice.Service,ed46d57899b903b6c82a89b02eb6a199,production,,,
2026-02-17T05:22:43.902Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,31e0348a09806e3a9346cfacf3714f56,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:103)"
2026-02-17T05:23:08.647Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,303128fea4e0107970c2750e8db97ccc,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:106)"
2026-02-17T05:22:42.910Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,4765c34350daf38eb3f302550d355d44,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:53)"
2026-02-17T05:23:11.327Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,a1a36823fa8fbd668d448fe162ffa8b9,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:189)"
2026-02-17T05:23:49.572Z,payment-service,INFO,User session started,com.company.paymentservice.Service,dddab0cc5770dce8c42fb1a0a22240ca,production,,,
2026-02-17T05:23:13.675Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,1ad2d142a1a1a5db19b2a24527e5a4c8,production,,,
2026-02-17T05:23:11.568Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,fa076ee98bd33bedfce7d42a0a6f7aab,production,,,
2026-02-17T05:24:07.732Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,4b77383476e024c36d8e991fdb8d24b0,production,,,
2026-02-17T05:24:02.348Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,ddbb1adf300bb6271906a35c71d1d8a2,production,,,
2026-02-17T05:24:18.664Z,payment-service,FATAL,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,19c8a1a43d15e0e95fc1f5746a421380,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:154)"
2026-02-17T05:23:38.068Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,6972f66a19bee0b4a14d829e7ecc58ec,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:102)"
2026-02-17T05:24:25.441Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,02ab61d3ccb757fd19dedaa6e2df95f6,production,,,
2026-02-17T05:24:04.620Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,f6b7c873dc667e112900f1ba97c64d97,production,,,
2026-02-17T05:24:05.306Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,ab32176fcbbcd5bc654a20e7206c3c2a,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:68)"
2026-02-17T05:24:52.888Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,396f7bd3a03a2be27908e36a6cf4290c,production,,,
2026-02-17T05:24:30.208Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,5c334c73e42560027f4adea7c685971c,production,,,
2026-02-17T05:24:32.993Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,0d5bf08c72c7c76132641ed66573088f,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:92)"
2026-02-17T05:24:34.216Z,payment-service,INFO,User session started,com.company.paymentservice.Service,6867e65492353035d88105385a72cd2a,production,,,
2026-02-17T05:24:44.886Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,5d74106450ed95a7a299296f60b28738,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:192)"
2026-02-17T05:24:50.073Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,f6f4cff4d51e4eb46560812d0ac16acf,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:157)"
2026-02-17T05:25:06.842Z,payment-service,FATAL,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,a51fcbf366ad2a96463a2704c200d758,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:74)"
2026-02-17T05:25:52.360Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,69d2e0ce45f4afc1e7bd1cdf352110f9,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:110)"
2026-02-17T05:25:30.634Z,payment-service,INFO,User session started,com.company.paymentservice.Service,b138601611aeb64b067d1ca98f1f4ff1,production,,,
2026-02-17T05:25:30.913Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,28e21922697e596d3c058944d626b28c,production,,,
2026-02-17T05:25:50.712Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,2902c16ad5e3c878e424c4911d89a4f8,production,,,
2026-02-17T05:25:45.306Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,3ae5417b61fb926e34d7fd00265fc95d,production,,,
2026-02-17T05:26:16.128Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,6dbf6bf88345ab9c1e0a42abdcd143b4,production,,,
2026-02-17T05:25:42.425Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,b289d37531d40c4129465d68771a3256,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:146)"
2026-02-17T05:26:23.544Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,09cb070cba1e24f58b380f2c7cc857b1,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:157)"
2026-02-17T05:26:41.488Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,f327efb452d029e0bd611256636d94be,production,,,
2026-02-17T05:26:05.418Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,34913ce61b8103ca97712e1d5566ccfc,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:54)"
2026-02-17T05:26:13.257Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,4f86e5ca529abc1d716519108c0983a1,production,,,
2026-02-17T05:27:11.279Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,099520f62fbbef039ae962b4e97c7b59,production,,,
2026-02-17T05:27:10.652Z,payment-service,FATAL,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,2f8ea3acb4d59a06e858f3598bbbb205,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:105)"
2026-02-17T05:26:38.751Z,payment-service,INFO,Order created,com.company.paymentservice.Service,755af9412abbb7f31a0c2a366b3119b7,production,,,
2026-02-17T05:27:17.115Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,84fe47c92c40842f86894574b11a16f3,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:86)"
2026-02-17T05:26:45.841Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,d26873505da42272a7f53d9917eabda3,production,,,
2026-02-17T05:27:43.065Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,4630ab4c9bbcfaab5c198f10baae4669,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:69)"
2026-02-17T05:27:18.554Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,6dbeaf753a19e60c9f78ef2f62795faa,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:105)"
2026-02-17T05:27:41.203Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,27fdb533f6ac8679f1e697cd3e6bae55,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:92)"
2026-02-17T05:28:02.297Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,b9e35be1c77cf603a35b7d63b38dfc05,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:87)"
2026-02-17T05:27:24.907Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,35cc77b7b23960db2441286f28d8223d,production,,,
2026-02-17T05:28:03.217Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,b06ff02d36593da6c328c8615b4c61c4,production,,,
2026-02-17T05:28:24.696Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,6c9fcf05b02fea8d7f9954090710331b,production,,,
2026-02-17T05:27:42.750Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,2f4bbb4290914f0f367e81ee5f1dee78,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:120)"
2026-02-17T05:28:09.817Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,4977795ebd3ea53ab2061131f385a774,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:84)"
2026-02-17T05:28:48.875Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,bca26793341047a282722ba7f53e0c98,production,,,
2026-02-17T05:28:09.338Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,6e18b3af2611d1042963f0f10f77e70b,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:81)"
2026-02-17T05:28:38.984Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,13558cd019fd8bcb6dcc7afdb26a8476,production,,,
2026-02-17T05:28:30.755Z,payment-service,INFO,Order created,com.company.paymentservice.Service,52c401f9a978c373b92b4ec48a08f1b0,production,,,
2026-02-17T05:29:07.458Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,b3dccf894ceaa8d82f06fd5f2e28a3c2,production,,,
2026-02-17T05:29:10.239Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,c8dc622ea3a6b2c59eb6c108fc89e0c0,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:189)"
2026-02-17T05:28:53.475Z,payment-service,INFO,Order created,com.company.paymentservice.Service,26e48470030c71d12f4b673459bb8af2,production,,,
2026-02-17T05:29:15.937Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,826be4ed3177370d5f941baa61398805,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:101)"
2026-02-17T05:29:07.697Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,b82fff0b2159092024376ca388c8522d,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:144)"
2026-02-17T05:29:22.041Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,89afb789582e0c8fc3f07e19bc55e02f,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:170)"
2026-02-17T05:29:19.456Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,9fa5c0ad0171dee66086cc232de234c1,production,,,
2026-02-17T05:30:01.213Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,f1f4fe51d4ffc7988291c952dee87070,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:140)"
2026-02-17T05:30:00.431Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,ce56c9c2a4ce3255f78a527899357ef6,production,,,
2026-02-17T05:29:39.784Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,fece428e62dea2045d02f359831d3320,production,,,
2026-02-17T05:29:54.380Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,77606610e567ea538166b5e2814b6de8,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:146)"
2026-02-17T05:29:55.329Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,893b91fbfda1c3da15a844af85f77e9b,production,,,
2026-02-17T05:30:33.049Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,b860913f158e55d04bb90370b8ee6667,production,,,
2026-02-17T05:30:27.813Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,b5323a4e23702fce5e686cb5f9066457,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:137)"
2026-02-17T05:30:13.086Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,6bbdcd2727cd4e5e9e87eaeffd5a581c,production,,,
2026-02-17T05:30:29.552Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,9ec42dd1a3998075e5e88d8c2d1a8528,production,,,
2026-02-17T05:30:23.205Z,payment-service,INFO,Order created,com.company.paymentservice.Service,5dbb59e815f858f78162dabab500b20b,production,,,
2026-02-17T05:30:30.500Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,5ae76ae23c11635f18c29e2130ae1b83,production,,,
2026-02-17T05:31:03.874Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,bbd1d3ff652df63e9a4ed42e6e8f32c5,production,,,
2026-02-17T05:31:18.197Z,payment-service,FATAL,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,57a5b9006748fdb24c7f28b043e1ee11,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:61)"
2026-02-17T05:31:23.509Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,7c37c95a04b3f07b54ef8677dd3b0b45,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:64)"
2026-02-17T05:31:01.229Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,c9035dcfb99267ea6d0d12e34b734b06,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:104)"
2026-02-17T05:31:53.974Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,8ab2b53707c1181dc9cabe58104e94e7,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:140)"
2026-02-17T05:31:14.588Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,7988e8bc1bbfb9d5ccdcae7a3e894979,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:54)"
2026-02-17T05:32:12.259Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,8bcffe2442f3d604fb03e3ce2acf328c,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:109)"
2026-02-17T05:31:28.562Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,aece278a42c99c52e38a5397963ac700,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:145)"
2026-02-17T05:32:01.798Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,881e0150de2fa632243654443646399d,production,,,
2026-02-17T05:31:52.403Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,75c15636c5e345e637aa2fa63e74337e,production,,,
2026-02-17T05:32:13.655Z,payment-service,FATAL,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,516c9992a48261f46e525e499d7833ac,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:151)"
2026-02-17T05:32:46.404Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,5678f246e95fad688f091f6bec3249c9,production,,,
2026-02-17T05:32:16.490Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,9ff4e775a930e354fefce92a6dcd66a0,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:128)"
2026-02-17T05:33:01.890Z,payment-service,INFO,Order created,com.company.paymentservice.Service,2358102030d4928dcde402f5cec20598,production,,,
2026-02-17T05:33:05.067Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,5528fd39cac87479f09b0da5b1835274,production,,,
2026-02-17T05:32:33.838Z,payment-service,INFO,Order created,com.company.paymentservice.Service,ef7cfe6ff989e1c99d1b646f850f4f00,production,,,
2026-02-17T05:32:49.299Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,2080f4b3d31fb6589c205845ae741cd3,production,,,
2026-02-17T05:33:13.945Z,payment-service,INFO,User session started,com.company.paymentservice.Service,c083de74225cc379c751164963ca5ce9,production,,,
2026-02-17T05:33:02.324Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,e8d8ab9c46e6646247f3c3ac1ba4912c,production,,,
2026-02-17T05:33:06.221Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,06b6d8f935a503854595dd0677ea71ae,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:94)"
